schema_version,model,n,run_id,regime,initial_state,step,tau,initial_state_seed,disorder_seed,one_site_mean_vn,one_site_mean_linear,one_site_mean_logneg,one_site_mean_geometric_linear,half_vn,half_linear,half_logneg,half_geometric_linear,half_lambda_max,half_min_entropy
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,24,2,611787214,,0.99807530818976642,0.99733562958816835,0.99903592766737837,0.9632312314117536,0.82039300755841349,0.96823904310611397,0.89385553864324896,0.91693825458264777,0.097388905645206081,0.56001645952015366
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,25,2.083333333333333,611787214,,0.99870369684707905,0.99820538200823838,0.99935074489415399,0.97004954633035156,0.66627932460386752,0.92408718014556357,0.74017460451579187,0.83153128451206682,0.18146139180843424,0.41037757758627241
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,26,2.1666666666666665,611787214,,0.97142040716842315,0.96115935962543919,0.98533938253362419,0.83398469668565356,0.52509693726381623,0.85691699969405755,0.58871678701329688,0.71744949811361891,0.29376065029440634,0.29454782289047798
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,27,2.25,611787214,,0.99087960745670678,0.98742864271197162,0.99540682357486598,0.91107890325606755,0.39133159298511611,0.76425776780606225,0.43860658136370317,0.6270342505965667,0.38276315956900464,0.23091268596790382
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,28,2.333333333333333,611787214,,0.92636194332013944,0.90149241826644644,0.96144897619498682,0.73568330551860239,0.254464783397852,0.58337427397355579,0.29048742458483329,0.4079762316623195,0.59839839695740427,0.12347029741263638
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,29,2.4166666666666665,611787214,,0.72513249723575379,0.66149818288558837,0.83674374431570231,0.47937029132420828,0.1301891696114735,0.3617899181820311,0.14713505210454039,0.23547882599907599,0.76820053065715954,0.063407522405652769
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,30,2.5,611787214,,2.4756910981920838e-15,1.4802973661668751e-16,1.0691800813413465e-08,7.4014868308343765e-17,2.6740284062670251e-14,6.0903663065151441e-15,1.2228335074400246e-07,3.0451831532575721e-15,0.999999999999997,7.2077096335835758e-16
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,31,2.583333333333333,611787214,,0.77402478189465318,0.73377256360047494,0.85327771588584722,0.57649563472833953,0.13878956044441951,0.39478592771356769,0.15199458017972201,0.26820058949825959,0.73599004471265073,0.073706973821141206
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,32,2.6666666666666665,611787214,,0.92782048834161401,0.90479969068422683,0.961391044983396,0.74727070382007954,0.29516479671683388,0.68072988254261968,0.31333304582986571,0.54758599214065684,0.46097003898654088,0.18620918499693004
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,33,2.75,611787214,,0.98586412272128277,0.98070197176610086,0.99279278673669757,0.90333866802102525,0.45868365377378928,0.84418620136068034,0.47839748020458961,0.74917657566396834,0.26252930833078114,0.32157493384464875
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,34,2.833333333333333,611787214,,0.97451370806898119,0.96520847844398439,0.98700434129180359,0.84474567477437468,0.60179710672871289,0.91353563002136962,0.63289969242617161,0.82106629607032433,0.19176286480577454,0.39710078795858866
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,35,2.9166666666666665,611787214,,0.99773735504473737,0.99687619299626118,0.99886282021640105,0.96945995449051481,0.74361726475595258,0.95851709840872845,0.78223408761787594,0.9062883760315672,0.10787237984392606,0.53543376287728817
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,36,3,611787214,,0.99731097904596,0.99628215521840002,0.99865098889525561,0.95854097824210005,0.87838751472474941,0.98170139937298817,0.92758589276386838,0.94086052151915278,0.073840424129584026,0.62657422501977245
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,37,3.083333333333333,611787214,,0.99697136877919557,0.9958222234078834,0.99847620802510362,0.95931380268575039,0.89357717012208049,0.98559722744684997,0.93387206956288482,0.9525572967460828,0.06232641101557479,0.66733542505517407
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,38,3.1666666666666665,611787214,,0.98789840611062718,0.98338299451970357,0.99387580321316715,0.90422923456086923,0.87528085011696,0.98341365445143036,0.91744889870081558,0.95176115126176641,0.06311011672669864,0.6643308163355347
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,39,3.25,611787214,,0.99966351792490404,0.99953375075883599,0.99983166241752197,0.98864601871751356,0.85703410566964289,0.97908276944018957,0.90863182329005365,0.94719121739154799,0.067608645380194954,0.64777474140835845
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,40,3.333333333333333,611787214,,0.99956270752672538,0.99939419975565036,0.99978116603996603,0.98778737137044803,0.78758344182565077,0.96377125833752597,0.86400256381569474,0.92056118847691282,0.093822580093038899,0.56898683578515208
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,41,3.4166666666666665,611787214,,0.99998648908820265,0.99998127011100157,0.99999324444859239,0.99701265621984059,0.87244452162580721,0.98334977810676583,0.91668939461707244,0.96115092755032683,0.053867055692647048,0.70240882973139618
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,42,3.5,611787214,,0.9983275930764236,0.99768572989050064,0.99916190587144238,0.96827802005292196,0.8894569216825019,0.98573641288976344,0.92747561791361921,0.95845039990412983,0.056525387594372201,0.69082620170158027
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,43,3.583333333333333,611787214,,0.99834739982179699,0.99771174244162841,0.99917246489981559,0.9649659739197276,0.8830961917980179,0.98353502220475919,0.92797905553233839,0.94875216942421281,0.066072083223040479,0.65330255946953952
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,44,3.6666666666666665,611787214,,0.98172969460979098,0.97489956390110044,0.990760335174244,0.86633680755762654,0.88534622280395625,0.9845678791854916,0.92777998535760842,0.94859131700999477,0.066230422318286353,0.6527270220282303
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,45,3.75,611787214,,0.98360890514717803,0.97759694449087275,0.99165498083649117,0.88487717751153061,0.88481256949653186,0.98461091565397818,0.92658156876192521,0.95270513087570941,0.062180886794223511,0.66789749965312539
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,46,3.8333333333333335,611787214,,0.98655014419545817,0.98151421092346958,0.99320173986106397,0.88975153734354473,0.88755737958744252,0.98515639876645356,0.92766170068368803,0.95219621150367417,0.062681854301070761,0.66596805507649715
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,47,3.9166666666666665,611787214,,0.99809984258410378,0.99737291462068178,0.99904670686136943,0.97063745677797719,0.89335720703761401,0.98584714574527565,0.93335802783833322,0.96034868575607957,0.054656762458859198,0.69890936400767822
trajectory-observations-1.0,qca,12,QCA_2,clifford_reference,random_product,48,4,611787214,,0.9993705829572308,0.99912800328185203,0.99968503837026657,0.97964818503015583,0.88133329147854644,0.98404946044510078,0.92527813322123964,0.961511519877702,0.053512097620387111,0.70399851792215795
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,0,0,,,0,0,0,0,0,0,0,0,1,-0
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,1,0.083333333333333301,,,0.25248761321955171,0.17016019806367949,0.44826549864186532,0.089932849481339699,0.050497522643943499,0.1037166921531065,0.089653207135743498,0.054816213017201,0.94604029031119274,0.013337744664709231
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,2,0.1666666666666666,,,0.53085836382344398,0.44425348485342858,0.68445198858328693,0.26323797435436941,0.099583656357905601,0.23690726105424151,0.1529637734645235,0.13614786523708469,0.86597944515724479,0.034599218877149208
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,3,0.25,,,0.69887391860340597,0.64688624236414449,0.78644884970260798,0.4477459467854002,0.15427613287472849,0.36579984585116898,0.21697196864767229,0.2260032574840333,0.77752804341415471,0.060505564074682161
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,4,0.33333333333333331,,,0.73351438009984016,0.68601690904915102,0.81081460738010958,0.48756754787445478,0.1847554948325576,0.41896064540058481,0.26293855736290528,0.26141033228144978,0.74267420416044794,0.071533104312621623
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,5,0.41666666666666669,,,0.80765752918681522,0.78136154484632891,0.8521098482684123,0.62032065581843143,0.21978103650111769,0.4924555432030025,0.30640986798094633,0.32459567644681531,0.68047613099766613,0.092563922926603412
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,6,0.5,,,0.80864413339129992,0.78162519163175992,0.85361755013551832,0.63455541160607376,0.26156704555781141,0.58200690730900517,0.35120620887659698,0.4157734679603734,0.59072299247650739,0.126574388064599
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,7,0.58333333333333337,,,0.83658265720222502,0.81270766037542386,0.87289586284993348,0.67726218447066566,0.28626240836947958,0.59451241987836612,0.39212924463035298,0.41264874691715769,0.59379888975342288,0.12532561650295146
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,8,0.66666666666666663,,,0.84104556598186342,0.81772200977515519,0.87579597803644404,0.66006352580375138,0.30786692761366918,0.61830600605325592,0.42264411707425792,0.43063397849970758,0.57609467741435028,0.13260369436427352
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,9,0.75,,,0.81731001542445825,0.78447780773521236,0.86420093649885399,0.58692996320639634,0.33902966346415259,0.65950584568624604,0.45855354781755359,0.47584999341643353,0.53158516273069822,0.15193787621734473
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,10,0.83333333333333337,,,0.81024756949546273,0.77528142912803022,0.86039510466466951,0.57619498640972766,0.36080972541319689,0.66974095609350537,0.489232916535012,0.47216545926865111,0.53521212603242163,0.15030288202008435
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,11,0.91666666666666663,,,0.80424845369709697,0.76755890371340341,0.85708775840401186,0.5676823420685646,0.38322895413737768,0.68945968399844293,0.51645187836346818,0.49005010606727439,0.51760692684002674,0.1583451951096681
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,12,1,,,0.82462721211911116,0.79368688857691394,0.86838710501565453,0.60247185955098392,0.42298597602929311,0.74606132771961686,0.54730208372562816,0.5604407059492762,0.44831618008118124,0.19290192109467263
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,13,1.0833333333333333,,,0.82986610815915218,0.80024089469945403,0.87137579596828496,0.6078277452554447,0.44433342755237659,0.76165288429047107,0.569645031025655,0.57044212843876385,0.43847102981809183,0.19824109487486638
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,14,1.1666666666666667,,,0.84797208335436614,0.82414837513900452,0.88102058257112892,0.65078279280882323,0.46879110097454818,0.78689324372051939,0.59183179455836787,0.60542564381330766,0.40403413187127524,0.21790848686894057
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,15,1.25,,,0.8719739647941479,0.85631419903543415,0.89355438191549486,0.71712004146805164,0.49411949605604238,0.81480069067972705,0.61280573972367747,0.6614233215129588,0.34891141788568114,0.25317788089694515
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,16,1.3333333333333333,,,0.88147914287608453,0.86877354073116086,0.89865680462316233,0.73251883505198467,0.51554802834002988,0.83039128461810596,0.62864188362140649,0.66980892383170509,0.34065684060316526,0.25893481960143899
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,17,1.4166666666666667,,,0.88915724052561806,0.87922803527386595,0.9025830253799092,0.76230900715851424,0.53598057386535491,0.8451489119490857,0.64616666085123575,0.6917381500246329,0.319070258569502,0.27467565960660489
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,18,1.5,,,0.88602119641947041,0.87504969109287101,0.90093246154361917,0.75225750557355087,0.55340917705219073,0.8538741957179623,0.66203552535736332,0.69978249991089181,0.31115160165021583,0.28071840373042384
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,19,1.5833333333333333,,,0.88620903960165309,0.87508716222628979,0.90113734330658979,0.74259670139981004,0.56405068318252094,0.85641784140521238,0.67194815566072164,0.68951480578877089,0.32125886305167861,0.27303197303879506
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,20,1.6666666666666667,,,0.89193816843618201,0.88274545781430058,0.90413653190215482,0.75426390960943801,0.57643755987734824,0.86230887501736486,0.68287815307030186,0.696462517772379,0.31441970906781447,0.27820607343991005
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,21,1.75,,,0.88245606044661307,0.86989760545049188,0.89925691974049704,0.72753059583657798,0.59062427685238106,0.87134954861361935,0.69344885207792084,0.70693604786339326,0.30410982788447227,0.28622260905756802
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,22,1.8333333333333333,,,0.88162754579863689,0.86891575782570607,0.89876171569234442,0.7314756713048699,0.60195432456842013,0.87860166445142773,0.70110932343079935,0.71636318151404232,0.29482999319711456,0.29367413282127991
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,23,1.9166666666666667,,,0.89217781298845178,0.88307057819860135,0.90425953400140502,0.75472303446689126,0.61295421082353052,0.88551286164297538,0.70888461235801181,0.72899028165798607,0.28240019149291995,0.30403117133332797
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,24,2,,,0.88942393615495641,0.87937994398933705,0.90282280023084116,0.75026633103371854,0.62469177565537903,0.89328225228807123,0.71659547277546876,0.74285194656160125,0.26875511510342376,0.315939313619022
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,25,2.083333333333333,,,0.88952561570728095,0.87958458816558005,0.90284269131567318,0.75381309047506961,0.6329601210277036,0.89707539498251188,0.72268110547009179,0.74904896224126272,0.26265492779375699,0.32145990717574241
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,26,2.1666666666666665,,,0.89437838268554215,0.8861578982271,0.90534169096320638,0.77027618760040018,0.64039315404679176,0.89950497522254447,0.72819581083702445,0.74843890109882349,0.26325545673084561,0.32091077654975225
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,27,2.25,,,0.89712943916833321,0.88988886360256003,0.90675608474536118,0.78068638921555067,0.64845863886415933,0.90561120220521119,0.73248880510763914,0.76462626125452904,0.24732102407757295,0.33592386840390986
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,28,2.333333333333333,,,0.8986827853485253,0.89200043583547683,0.90755225496315284,0.7864909825759101,0.65529523133533452,0.90931599958537035,0.73667083426736391,0.77008757830804986,0.24194504010301343,0.34120812179315879
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,29,2.4166666666666665,,,0.89923925787355952,0.8927552647536926,0.90783836905000304,0.78896713967405085,0.66194227611556922,0.91167899054359725,0.74135848253677139,0.76903343276391056,0.24298271462302556,0.34017906804616521
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,30,2.5,,,0.90115410180195721,0.89533704643740331,0.90882980803734004,0.79213556894001902,0.66823875945518962,0.91477043542983816,0.74543441133675392,0.7751096967807346,0.23700139223146433,0.34617209347151717
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,31,2.583333333333333,,,0.9011115734831856,0.89525446131033648,0.90881960334757939,0.78780331156633754,0.67217792609715554,0.91710161555398084,0.74739970207097883,0.77821040965376809,0.23394912799707202,0.34928887392718772
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,32,2.6666666666666665,,,0.90201776088344476,0.89651016928435245,0.90927291300714141,0.79631453318744072,0.6793023026512911,0.92179798953936443,0.75096010509748867,0.78707271223137976,0.22522529889723553,0.35842653411075592
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,33,2.75,,,0.90078067309258958,0.8948084032582222,0.90864833117468979,0.78886318416618384,0.68585009578655198,0.92552528196903705,0.75449566438076732,0.79500862475889245,0.21741338500296525,0.36691455543556245
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,34,2.833333333333333,,,0.89951970083186206,0.89307561365462973,0.90801085781377255,0.78505976126138499,0.68555433959047629,0.92530247997322757,0.75438873968912168,0.79400197543065565,0.21840430543544831,0.36582113304911296
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,35,2.9166666666666665,,,0.90132742636808316,0.89556223541920665,0.90892364848178997,0.79477709436973221,0.68806503141142017,0.92640098646776037,0.75625970577495039,0.79798969632167815,0.21447889268334808,0.37018206980246332
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,36,3,,,0.90116828767828638,0.89534572292030656,0.9088421387586062,0.79278131205436775,0.69057710788686943,0.92841813625743241,0.75727494989040556,0.81031225674152718,0.20234887227005915,0.38418054771332671
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,37,3.083333333333333,,,0.90261314194368603,0.89732719890924084,0.90957450649354021,0.8020235669297312,0.68972508253187714,0.92663868623565104,0.75772674143920549,0.80124728026186587,0.21127220849222583,0.37380418207317673
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,38,3.1666666666666665,,,0.90219380125201476,0.89676561370357943,0.90935565748408143,0.8037180323669012,0.69175827539188417,0.9280246555730296,0.75911801325769712,0.80884303665070589,0.2037951357969614,0.38246807956078993
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,39,3.25,,,0.90252663368948116,0.8972197117689662,0.90952545717992284,0.80352433915780264,0.69731758438848612,0.93203210090366795,0.76139829188774477,0.82634114212564524,0.18657043822006791,0.40370128054208781
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,40,3.333333333333333,,,0.90485244432902456,0.90042687445220249,0.91069613779685143,0.81791238180388914,0.69818440055692843,0.9314503706231092,0.76263273356818606,0.8210485687501955,0.19178031513652627,0.39707890819209274
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,41,3.4166666666666665,,,0.90508158945882655,0.90073318684402437,0.91081597604700482,0.81870981754633576,0.70112565415935457,0.9334354552127756,0.76411514748091813,0.82719635122550417,0.18572859176239431,0.40478869476368695
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,42,3.5,,,0.90506216632421277,0.90069721637534705,0.9108105290083508,0.81916373445118229,0.70430702314718985,0.93632540816266197,0.76485009665848402,0.83716275621740088,0.17591791184849603,0.41783761838644162
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,43,3.583333333333333,,,0.90554375948385457,0.90135046833576704,0.91105794801442619,0.81760192804402987,0.7054276581097616,0.93633783978551555,0.7657853315253681,0.82970782785987296,0.18325635695043752,0.40801080837381082
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,44,3.6666666666666665,,,0.90505016366049862,0.90065844602765166,0.91081474316472799,0.81016323522992373,0.71037538932482436,0.93938730599084863,0.76807706468476289,0.83619514344281731,0.17687040567347667,0.41653923690336114
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,45,3.75,,,0.90611683328033121,0.90213157345962958,0.91135058843430283,0.81750670879572995,0.71112081515029546,0.93989054603453315,0.76800354303805474,0.83529606875734719,0.17775543231698632,0.415339074117969
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,46,3.8333333333333335,,,0.90567807918128984,0.90151400693927819,0.91113554724532664,0.81145895050082473,0.71273330909891008,0.94055250269150315,0.76904024133899529,0.8376129210388088,0.17547478085242263,0.41844406547794682
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,47,3.9166666666666665,,,0.9059818862113348,0.90193107898785962,0.91128932401286245,0.81269135010917626,0.71454068853058539,0.941254863102016,0.77022613424570363,0.83749382701837072,0.17559201402879132,0.41828347711230657
trajectory-observations-1.0,qca,12,QCA_3,nonclifford_scrambling,neel,48,4,,,0.90666164164233898,0.90286873596630879,0.91163133445558664,0.8169891913428069,0.71337823980572701,0.94069542797200922,0.76966417434839318,0.83758316114657771,0.17550407574633753,0.41840392668945287
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,0,0,3466309534,,0,0,0,0,2.8774487784678062e-14,6.315935428978668e-15,1.3168296713634177e-07,3.157967714489334e-15,0.99999999999999689,7.474661842234819e-16
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,1,0.083333333333333301,3466309534,,0.5234691898274394,0.4261416120177694,0.70748310911930223,0.24968922025976431,0.018419665806170601,0.029418796680122501,0.051851817741749601,0.0149287846285067,0.98530447763131368,0.003559746915889173
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,2,0.1666666666666666,3466309534,,0.68044173088878557,0.59667908859352181,0.81836063921396551,0.3754324754619689,0.058856113289906697,0.11986204807836109,0.11582853924198511,0.063801615706681303,0.93719528453873557,0.015596399921914477
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,3,0.25,3466309534,,0.57397826886929892,0.48159930331720058,0.74234286044732667,0.28954866093203441,0.091860950409724001,0.19888289664464889,0.1697539915269497,0.1105641340625418,0.89116343053218539,0.027706343819826024
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,4,0.33333333333333331,3466309534,,0.76685224736848256,0.70488071910805472,0.86788744404633,0.50046383093221591,0.093278603261073595,0.18084994282519681,0.1934177201474718,0.097969896864470302,0.90356088277403701,0.02438438006440306
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,5,0.41666666666666669,3466309534,,0.86664308109346189,0.8281754058260643,0.92625914277782184,0.6495155430406877,0.1589918588076458,0.3840062891798674,0.2485571881329352,0.24550260516752709,0.75833337303821557,0.066515979978845424
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,6,0.5,3466309534,,0.85707410429276143,0.81635205584602843,0.92065704010538996,0.62639440518804734,0.19873595561681159,0.46729304299057117,0.2969412713610069,0.31850636123058929,0.68647030066363868,0.090455131613662434
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,7,0.58333333333333337,3466309534,,0.87559882008633594,0.83674159549230331,0.93302829174177837,0.63131731850053407,0.22242961316069951,0.47713781667608252,0.33734088121009698,0.30676912541352042,0.69802414217106579,0.086441859983680217
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,8,0.66666666666666663,3466309534,,0.88841866600706976,0.85343958622872773,0.9399601992721488,0.6535175520630333,0.26837002472274107,0.58645947815116795,0.38276907295374107,0.4345367828908267,0.57225285434184248,0.13421255684420749
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,9,0.75,3466309534,,0.8980158715084462,0.86539157335428263,0.94554022440672603,0.67146409559455533,0.31111992015405893,0.64249995905256196,0.42876417861752109,0.47664924572049999,0.53079839874388279,0.15229401272359114
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,10,0.83333333333333337,3466309534,,0.91787482059187364,0.89103953190223173,0.95645470251373965,0.70821223457582583,0.34498207448799761,0.6813759632828652,0.46644183732713879,0.50195407078786602,0.50588896156819441,0.1638512224697021
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,11,0.91666666666666663,3466309534,,0.91898392235191562,0.89315500116291879,0.95667785670074557,0.72309241140738434,0.3777091243489139,0.71976199486362713,0.50454521199881019,0.54961526162008323,0.45897247684273057,0.18725340876761332
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,12,1,3466309534,,0.92566707324458741,0.90150712423245805,0.96050404222304797,0.73083226373597532,0.41806575945582553,0.76488026211038207,0.54403169782938365,0.60392119026575808,0.4055150783321444,0.21702875591442591
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,13,1.0833333333333333,3466309534,,0.94123453805672419,0.92218812437189035,0.96874265856742037,0.7668940933556837,0.44901042195702212,0.79386587433574307,0.57640071684756566,0.64020446378263607,0.36979873096396765,0.23919797017074398
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,14,1.1666666666666667,3466309534,,0.93513985355599161,0.91452895537463275,0.96527665151041842,0.76396601858597923,0.48041017670302177,0.81624213159070125,0.60764536876204112,0.66514952864279975,0.34524343274224401,0.25571902054057577
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,15,1.25,3466309534,,0.93676093057082843,0.91634199339351863,0.96631786077129578,0.76018183123514416,0.51535893932444288,0.84446077273705666,0.63873609030615419,0.71190391264770303,0.29921958598741738,0.29012058037027161
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,16,1.3333333333333333,3466309534,,0.94547569612646076,0.92824489908068275,0.97075331904407436,0.78813076171632357,0.54106275689278693,0.85977477770249655,0.66446822175514708,0.73085146022991676,0.28056809383617565,0.30559618994616738
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,17,1.4166666666666667,3466309534,,0.94131899164489985,0.92268258052485441,0.96856101915140236,0.77015199708454407,0.56501006532661791,0.87406287055652065,0.68603737161881206,0.74881074240513279,0.26288942544494742,0.32124533053798926
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,18,1.5,3466309534,,0.94513731162131698,0.92751954192443398,0.97072177837579876,0.78006052634503076,0.5937866542444753,0.89196133219365414,0.70915048776308465,0.78071857029857072,0.2314801573623444,0.35183992748480558
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,19,1.5833333333333333,3466309534,,0.95211256772239405,0.93727706333434357,0.97414232125960043,0.81208503214775662,0.61186395889772482,0.89954501704647316,0.72679000832783058,0.79194906492512485,0.22042513921433027,0.36360655400183056
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,20,1.6666666666666667,3466309534,,0.950393758982504,0.93488211651181496,0.97329334587840521,0.80303395008124046,0.63065048494629927,0.90768235786282725,0.7436438913884672,0.800545172043305,0.21196334626987168,0.37301888105938158
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,21,1.75,3466309534,,0.95415663209856338,0.93963963832059716,0.97542559467719481,0.80905396706614907,0.65073223955579274,0.91744938920451979,0.76002378682178329,0.82624088622032787,0.18666912762686472,0.40357412474715032
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,22,1.8333333333333333,3466309534,,0.95810507104338016,0.94517758047886358,0.97735369941026717,0.82924738756044458,0.66573997271574614,0.92254928888139198,0.77280767486468305,0.83162442048689911,0.18136971108320865,0.41049909172824178
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,23,1.9166666666666667,3466309534,,0.95460897411522916,0.94030916749347215,0.97562324384673083,0.80807566177582368,0.68427901927930712,0.92914302990665021,0.78709926895995352,0.83868109314566963,0.17442329893473141,0.41988922184615007
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,24,2,3466309534,,0.96139162372230602,0.94942213486070637,0.97916963956272041,0.8369165710882257,0.69786318138363956,0.93358471437588364,0.79800703771239612,0.84196175186940836,0.1711939005035511,0.42438279904305837
trajectory-observations-1.0,qca,12,QCA_4,nonclifford_scrambling,random_product,25,2.083333333333333,3466309534,,0.96175269866356461,0.95002006148291718,0.97929435545493115,0.84518648745926939,0.71283513613593386,0.9399605583512628,0.80806914325311407,0.85386801865566575,0.15947366913582905,0.44143497602002674
