model,n,run_id,step,tau,half_min_entropy,half_vn,half_linear,half_logneg,half_lambda_max
qca,20,QCA_3,72,3.6,0.45207003136013346,0.7955256232735209,0.9930698577522205,0.8468317482377467,0.0435645873006751
qca,20,QCA_3,73,3.65,0.4514610125890178,0.7964072426702621,0.9931648426947424,0.847234645875608,0.0437488794058046
qca,20,QCA_3,74,3.7,0.4521416418681243,0.7972493642028697,0.993241832890472,0.8476542223424239,0.0435429686770972
qca,20,QCA_3,75,3.75,0.4583028049804973,0.7983002005987061,0.9933755778606556,0.8481356251897297,0.0417225732730043
qca,20,QCA_3,76,3.8,0.4607273508968187,0.7991585686527418,0.9934579125253236,0.8485639665438415,0.041027256404072
qca,20,QCA_3,77,3.85,0.459013237563002,0.8000239307174897,0.99351205934517,0.8490281923738501,0.0415176220333349
qca,20,QCA_3,78,3.9,0.4606071651129331,0.8007606879513126,0.9935853554824624,0.8493750202730906,0.0410614489900162
qca,20,QCA_3,79,3.95,0.4627150529275842,0.8016808694234066,0.9936955622435428,0.849770246341446,0.0404658713276773
qca,20,QCA_3,80,4.0,0.4654194103586552,0.802671033306578,0.993810252378934,0.8502146369934973,0.039714396662933
qca,20,QCA_4,0,0.0,1.2333192039687486e-15,4.5970906682672256e-14,1.7114147614006715e-14,3.110928185247719e-07,0.9999999999999915
qca,20,QCA_4,1,0.05,0.005572213853431421,0.0232520057733121,0.0729748980695939,0.046660025262971,0.962112738668446
qca,20,QCA_4,2,0.1,0.015881737074522704,0.0548205919035578,0.1894969417005132,0.0963743640921194,0.8957590561150728
qca,20,QCA_4,3,0.1499999999999999,0.01597862931130536,0.0599415572891167,0.1924493482392246,0.1172800909555141,0.8951576611037148
qca,20,QCA_4,4,0.2,0.02254124101022537,0.0796451953636145,0.2592613086310448,0.1448606035698624,0.8553504794736223
qca,20,QCA_4,5,0.25,0.03714401942645802,0.1037473692497146,0.3717454008277896,0.1702880388467206,0.7730104409765526
qca,20,QCA_4,6,0.2999999999999999,0.05523615561482491,0.1299680568200647,0.4753838266006348,0.1988803323133557,0.6819030032044541
qca,20,QCA_4,7,0.3499999999999999,0.06652983460460517,0.152853269662721,0.5388120808847477,0.2258242590251722,0.6305582929139761
qca,20,QCA_4,8,0.4,0.07985304240423201,0.1703472903979867,0.5842587018019372,0.2494153772109128,0.5749345262748388
qca,20,QCA_4,9,0.45,0.1047745013546983,0.1977600934867302,0.6540405760084601,0.2776836701314892,0.4837236520897394
qca,20,QCA_4,10,0.5,0.11669770575093523,0.2196650800895532,0.6958631045874724,0.302776748838164,0.4453535324916913
qca,20,QCA_4,11,0.55,0.12740005695994877,0.2395625968425589,0.7263761616792588,0.3268361285687057,0.4135115209605206
qca,20,QCA_4,12,0.5999999999999999,0.1509835065893141,0.2640971638695133,0.7704991813180218,0.3516201993242644,0.351151361531542
qca,20,QCA_4,13,0.65,0.16529506080455897,0.2847669320829656,0.799025330452616,0.3750433839919659,0.3179891381419466
qca,20,QCA_4,14,0.6999999999999998,0.1752992246662517,0.3052232437106151,0.8214872657330115,0.398669654006671,0.2966857938598335
qca,20,QCA_4,15,0.75,0.18461090342878603,0.3263268454748218,0.8440061330794018,0.421620049459442,0.2781415083041288
qca,20,QCA_4,16,0.8,0.19246146890894972,0.3441612044322153,0.8580104467793958,0.4434459455577083,0.2634106005530518
qca,20,QCA_4,17,0.8499999999999999,0.20625236920094653,0.3647948641807604,0.8752337834930226,0.4660049486352477,0.2393968887547902
qca,20,QCA_4,18,0.9,0.21329202067209535,0.3841772033646435,0.8889467649975267,0.4876843301450899,0.2279959011394228
qca,20,QCA_4,19,0.95,0.21706972684069076,0.4021845731250888,0.898190232520409,0.5088846027257234,0.2221032996834405
qca,20,QCA_4,20,1.0,0.2374805449123461,0.4226245561744942,0.9120058440251088,0.5300403550359069,0.1928023512811663
qca,20,QCA_4,21,1.05,0.24740738878965432,0.4413698503008489,0.9215237683089242,0.5505204437783477,0.179982196756392
qca,20,QCA_4,22,1.1,0.2566631620679676,0.4602059153516123,0.9300521496508208,0.5707403785344695,0.1687978436630082
qca,20,QCA_4,23,1.15,0.2721002634090096,0.4779726480928314,0.9378028398781864,0.5899846533482116,0.1516689181118844
qca,20,QCA_4,24,1.2,0.2846835361537414,0.4960079994142642,0.9445958682477296,0.609049492416682,0.1390007563682552
qca,20,QCA_4,25,1.25,0.29734345855650096,0.5140586911560846,0.9506829605156356,0.6276658874938458,0.1273230400564975
qca,20,QCA_4,26,1.3,0.3074561189715599,0.530808632045398,0.9554877277932776,0.6454471089465466,0.1187038646092112
qca,20,QCA_4,27,1.35,0.32023464778989913,0.5478695877543703,0.96002425497276,0.6628875165722176,0.1086419754016961
qca,20,QCA_4,28,1.4,0.3324971832352019,0.5652392972831766,0.9644344563899812,0.6798026719528086,0.0997892465933215
qca,20,QCA_4,29,1.45,0.3404713702005271,0.5813854001471731,0.9677332549263536,0.6960350049222607,0.0944232727205048
qca,20,QCA_4,30,1.5,0.35315046301236636,0.5978288366800867,0.9710046490188357,0.7117724526216141,0.0864791030467673
qca,20,QCA_4,31,1.55,0.36596182569630276,0.6141552097856668,0.9741362644960472,0.7268265503230801,0.0791307226676322
qca,20,QCA_4,32,1.6,0.375934392735781,0.6299909370870995,0.9767247240180348,0.7413337244552572,0.0738456153603811
qca,20,QCA_4,33,1.65,0.38651880649037645,0.6453664336243561,0.9790289019832992,0.7551536667170323,0.0686218549629591
qca,20,QCA_4,34,1.7,0.3991329416108668,0.6604126796853784,0.981145094000708,0.7682146691517581,0.0628767554379513
qca,20,QCA_4,35,1.75,0.41066709248966937,0.6752992277078241,0.9830706162394256,0.7807467638113395,0.0580455418010882
qca,20,QCA_4,36,1.8,0.41920887469207946,0.6892505778255164,0.9846654801795676,0.7924688524344984,0.054708592620924
qca,20,QCA_4,37,1.85,0.4325334610937436,0.7030360283643337,0.986180264374215,0.8035833106889033,0.0498820784242202
qca,20,QCA_4,38,1.9,0.4413640411501725,0.7165232263233369,0.9875531631902644,0.8140962846421657,0.0469204151480731
qca,20,QCA_4,39,1.95,0.4524334848117115,0.7292507798099302,0.9887517367903008,0.8238861261453397,0.0434549745880113
qca,20,QCA_4,40,2.0,0.4652102493989309,0.741513953472339,0.9898273031768824,0.833095773659064,0.0397720160869711
qca,20,QCA_4,41,2.05,0.4744959752236933,0.753326322397265,0.990802140531414,0.8416793456799684,0.03729278233523
qca,20,QCA_4,42,2.1,0.4873133004153608,0.7646194107021339,0.9916869027424032,0.8496999236578586,0.0341224961070063
qca,20,QCA_4,43,2.15,0.4967748701673174,0.7751088493523687,0.9924221417842148,0.8571411330156213,0.0319564574875198
qca,20,QCA_4,44,2.2,0.5100315737846828,0.7849843133551825,0.9930965829596368,0.8639653540336782,0.0291509005312056
qca,20,QCA_4,45,2.25,0.52355560633174,0.7945738885158647,0.9937267216462814,0.8704029646286917,0.0265424239060678
qca,20,QCA_4,46,2.3,0.5286294896985713,0.8034597860803648,0.9942468652560668,0.8763469298304553,0.0256251649760618
qca,20,QCA_4,47,2.35,0.5394194837193608,0.8117637657828076,0.9947135116978572,0.8818305083898667,0.0237785600439804
qca,20,QCA_4,48,2.4,0.5535396253688647,0.8195954854587149,0.9951440133628724,0.8868891005132122,0.0215615356961972
qca,20,QCA_4,49,2.45,0.5586070697564008,0.8269772050676909,0.9955156410134496,0.8916148484626574,0.0208173364881162
qca,20,QCA_4,50,2.5,0.5646837955115019,0.8337638725526019,0.9958453245230549,0.8959011767124349,0.0199587066425268
qca,20,QCA_4,51,2.55,0.5768308903558339,0.8400659578808239,0.9961402268847932,0.8998647673457929,0.0183470394916896
qca,20,QCA_4,52,2.6,0.5831803452179819,0.8459654003099647,0.9964084361471072,0.9035014674516892,0.0175570777379483
qca,20,QCA_4,53,2.65,0.5884182008910692,0.8514937894963049,0.9966470960180948,0.9069102143756732,0.0169310820894421
qca,20,QCA_4,54,2.7,0.5995648207538532,0.8563902527300861,0.9968508724517184,0.9099077068017388,0.0156722029169671
qca,20,QCA_4,55,2.75,0.6057501069928553,0.8610960214028636,0.997045237949042,0.9127675150343426,0.0150144863409368
qca,20,QCA_4,56,2.8,0.6123466200563963,0.865526811965433,0.9972180522856732,0.9154226688045046,0.0143434292708279
qca,20,QCA_4,57,2.85,0.6258567041242644,0.8693457640915458,0.9973623608831949,0.9177192769577144,0.0130612153698815
qca,20,QCA_4,58,2.9,0.6322128074309613,0.8730570859659444,0.9975016528936717,0.9199123304858196,0.0124982674304242
qca,20,QCA_4,59,2.95,0.6348705666903701,0.8766196912502112,0.99762940399765,0.9220161073804348,0.0122701299036693
qca,20,QCA_4,60,3.0,0.6454042471006503,0.8797324852327765,0.997738557791652,0.9238497104811384,0.0114061642961214
qca,20,QCA_4,61,3.05,0.6562451019731823,0.8825517899930257,0.9978354019157604,0.925501975188794,0.0105804806673238
qca,20,QCA_4,62,3.1,0.6537039773708707,0.8853432954516415,0.9979265303005412,0.9271767295599616,0.0107684933765692
qca,20,QCA_4,63,3.15,0.6612334349886326,0.8878124198317998,0.9980078903709488,0.9286053499281112,0.0102208971781956
qca,20,QCA_4,64,3.2,0.6705219547300276,0.8899837074834732,0.9980758846747214,0.9298631824099916,0.0095835803580529
qca,20,QCA_4,65,3.25,0.6704118366359513,0.8920627880574626,0.9981395080662164,0.931093442763586,0.0095908981101123
qca,20,QCA_4,66,3.3,0.6777153250020975,0.893973208917134,0.998197582533282,0.9322354493813648,0.0091174541190933
qca,20,QCA_4,67,3.35,0.6860493994771675,0.8956471653257397,0.9982484339396188,0.9331934935149686,0.0086056865307934
qca,20,QCA_4,68,3.4,0.6862406797130272,0.8974679079999996,0.99830171847763,0.9342733268704858,0.0085942842112279
qca,20,QCA_4,69,3.45,0.6940223214905483,0.8989679261056547,0.998345653209851,0.9351385219786976,0.0081430037671866
qca,20,QCA_4,70,3.5,0.7031564070603025,0.9002530576083573,0.9983825253681144,0.9359083675695468,0.0076434301009561
qca,20,QCA_4,71,3.55,0.7038184916270704,0.9016530105235828,0.998422698703654,0.9366879383748848,0.0076084330807333
qca,20,QCA_4,72,3.6,0.7078672224944903,0.9027336686857248,0.99845232284005,0.9373151202397636,0.007397880824679
qca,20,QCA_4,73,3.65,0.7176363417908909,0.903780711021926,0.9984809966378853,0.9379739652938948,0.0069135220356999
qca,20,QCA_4,74,3.7,0.718791182360105,0.9048417394870842,0.998509453079378,0.9385825180841816,0.0068584019612089
qca,20,QCA_4,75,3.75,0.7201848607903052,0.9057292511726696,0.998531925557224,0.939116403207504,0.0067924671194632
qca,20,QCA_4,76,3.8,0.7284243214362849,0.9066192375382152,0.9985553194310072,0.9396452150079234,0.0064154082274465
qca,20,QCA_4,77,3.85,0.7311242170045491,0.9074371323055824,0.9985768295358316,0.9401325087540195,0.0062964651109406
qca,20,QCA_4,78,3.9,0.7321185858389263,0.9081553473735584,0.9985948728101663,0.9405477608506492,0.0062532163218941
qca,20,QCA_4,79,3.95,0.7392582606069105,0.9087345569737778,0.9986096516546176,0.9408784603893964,0.0059512869395368
qca,20,QCA_4,80,4.0,0.7419919421505295,0.9093237178102224,0.9986249157954634,0.9412326914288656,0.0058395810250686
kicked_ising,20,KI_1,0,0.0,-0.0,0.0,0.0,0.0,1.0
kicked_ising,20,KI_1,1,0.05,0.025253743364558164,0.0635698316005259,0.2698533748293409,0.0794346449328009,0.83941873390918
kicked_ising,20,KI_1,2,0.1,0.0415501954857368,0.1062319974133638,0.4006886125820846,0.1420835510427224,0.7497585868058311
kicked_ising,20,KI_1,3,0.1499999999999999,0.060219613795607065,0.1464403967598597,0.5177934683858632,0.1962228091107561,0.6587504110326101
kicked_ising,20,KI_1,4,0.2,0.08043030222077932,0.1900119758765347,0.6191778688908665,0.2492229173737229,0.5726386599124443
kicked_ising,20,KI_1,5,0.25,0.10052130668537548,0.2338623806806491,0.6985405224788175,0.3031536611244974,0.4981965489817288
kicked_ising,20,KI_1,6,0.2999999999999999,0.1207382685779655,0.2762856007686594,0.7614834719028903,0.3563619835122436,0.4330535422335813
kicked_ising,20,KI_1,7,0.3499999999999999,0.1417868597647256,0.3194952495089699,0.8135765647736632,0.4082380348063465,0.3742648336248681
kicked_ising,20,KI_1,8,0.4,0.16331431370371935,0.3653825812901885,0.8556466548060602,0.4603947661614458,0.3223850756310366
kicked_ising,20,KI_1,9,0.45,0.18437664143521132,0.412526007336479,0.8877300490003127,0.5142363262119843,0.2785935159159723
kicked_ising,20,KI_1,10,0.5,0.20469338577993884,0.4583643184439626,0.9117802174297948,0.5691285104216073,0.2419978511703255
kicked_ising,20,KI_1,11,0.55,0.22921757672927354,0.5085408436480455,0.9335197254648075,0.6281668983098093,0.204167372019736
kicked_ising,20,KI_1,12,0.5999999999999999,0.24822879877789877,0.5502235317470469,0.9469977062193996,0.6780359665599079,0.178960365388989
kicked_ising,20,KI_1,13,0.65,0.2592082208068562,0.5839835153893668,0.9545915504972308,0.7225465974071847,0.1658461920094255
kicked_ising,20,KI_1,14,0.6999999999999998,0.24237604077056507,0.5606904551106826,0.9452026639378868,0.7129013780375562,0.1863697467113339
kicked_ising,20,KI_1,15,0.75,0.22555423158687876,0.5401616159236442,0.934690103945207,0.7033816718389092,0.2094180476376902
kicked_ising,20,KI_1,16,0.8,0.21213941093952665,0.505529922308691,0.9227657032439824,0.6627839038520245,0.2298247204062247
kicked_ising,20,KI_1,17,0.8499999999999999,0.19614800045771114,0.4722360310864031,0.9073094385784184,0.6207304962651895,0.2567649163954298
kicked_ising,20,KI_1,18,0.9,0.1784685577718575,0.4374519105834188,0.886635684089559,0.5767651979834056,0.2902392267069759
kicked_ising,20,KI_1,19,0.95,0.15790871919499877,0.3912130975906374,0.8551772111250601,0.5241770723511285,0.334693585805864
kicked_ising,20,KI_1,20,1.0,0.13753457091441776,0.3460990964162882,0.8157419623472411,0.4751169861263552,0.385460328459366
kicked_ising,20,KI_1,21,1.05,0.11883343017386128,0.3069199379112638,0.7698012929230647,0.4307997039010994,0.4388092060188871
kicked_ising,20,KI_1,22,1.1,0.09782972464974707,0.2646073007526176,0.7061659694505411,0.3840444664866115,0.5075784604421993
kicked_ising,20,KI_1,23,1.15,0.08379983657492351,0.2315979652528618,0.6498611486282037,0.3573084835144916,0.5594191842142959
kicked_ising,20,KI_1,24,1.2,0.08330228363439732,0.2307232503917208,0.6477687441680636,0.3567387753588497,0.5613518253579404
kicked_ising,20,KI_1,25,1.25,0.09892010558596706,0.2641656125883156,0.7087619649888987,0.3856788314163556,0.503756671127438
kicked_ising,20,KI_1,26,1.3,0.1034770255929349,0.2748023867742105,0.7234572652401862,0.4048123703717054,0.4880936013751926
kicked_ising,20,KI_1,27,1.35,0.11938563315199598,0.3012168981850394,0.7673768829825278,0.4281937702111103,0.4371328392129675
kicked_ising,20,KI_1,28,1.4,0.1317059648663032,0.3242822396652548,0.7977708325658734,0.4548505870064791,0.4013520999909043
kicked_ising,20,KI_1,29,1.45,0.14853257434347353,0.349491438183537,0.83086955364465,0.4795775570577615,0.3571678815574785
kicked_ising,20,KI_1,30,1.5,0.17307160672815713,0.3963978519583665,0.8733959082704954,0.5199304536118375,0.3013023713788888
kicked_ising,20,KI_1,31,1.55,0.19117561836229643,0.4417910920440145,0.8987760085962673,0.5713349596889973,0.2657688298953457
kicked_ising,20,KI_1,32,1.6,0.2051555800160318,0.4711254517991543,0.9136331260246524,0.6095779359916658,0.241223806526142
kicked_ising,20,KI_1,33,1.65,0.22347032123613944,0.5063554680173967,0.9301469179321448,0.6440454119024032,0.212464953051395
kicked_ising,20,KI_1,34,1.7,0.2305958576491788,0.5283999791045284,0.936192457634418,0.6754656941435854,0.2022261434430012
kicked_ising,20,KI_1,35,1.75,0.23003348117034542,0.5269469288387014,0.935284620638079,0.6757865769039832,0.2030159789342838
kicked_ising,20,KI_1,36,1.8,0.22689243317447208,0.5342056715512775,0.93479848255705,0.6905708272002342,0.2074845285174907
kicked_ising,20,KI_1,37,1.85,0.22006863200282453,0.5247134952054132,0.9297306619211146,0.6879710576017973,0.2175341306959639
kicked_ising,20,KI_1,38,1.9,0.20759952756396313,0.4977032193476044,0.9187719616572108,0.6532577703807287,0.2371718554450784
kicked_ising,20,KI_1,39,1.95,0.1911753109028293,0.4575223186943772,0.9005271779673673,0.6122560998203525,0.2657693962882949
kicked_ising,20,KI_1,40,2.0,0.17148116653453613,0.4202668643937572,0.8747375147180919,0.5727155768785066,0.3046423324405186
kicked_ising,20,KI_1,41,2.05,0.1545698796871093,0.3896139696027106,0.8490284079002259,0.5322254904893271,0.3425297502370704
kicked_ising,20,KI_1,42,2.1,0.13616622683416504,0.3479937218836233,0.8121656921943368,0.482762611804768,0.3891336729319632
kicked_ising,20,KI_1,43,2.15,0.11526024087875868,0.3055699034177648,0.7604589179995505,0.4387901824611317,0.4498131026395779
kicked_ising,20,KI_1,44,2.2,0.09802418235015045,0.2723988575297133,0.7096282036997968,0.3976016141852651,0.5068947674386303
kicked_ising,20,KI_1,45,2.25,0.08468922097277529,0.2382618646946307,0.6572354211619988,0.3592519786396273,0.5559811170709023
kicked_ising,20,KI_1,46,2.3,0.06323590704824614,0.1914236623354591,0.5560300169182413,0.3180453698634336,0.6451206620049472
kicked_ising,20,KI_1,47,2.35,0.052925342066873104,0.1749219637696846,0.5000924032057388,0.3088859161318087,0.6929132165079652
kicked_ising,20,KI_1,48,2.4,0.05496025894435651,0.1844947703271737,0.5151446594714195,0.3206848771771748,0.6832083017547357
kicked_ising,20,KI_1,49,2.45,0.06946522258330136,0.2082797774151261,0.5884527957759805,0.340997575257774,0.6178582407072377
kicked_ising,20,KI_1,50,2.5,0.0703822733757481,0.2147343146784002,0.5943966167687561,0.3535446711722499,0.6139432735132367
kicked_ising,20,KI_1,51,2.55,0.08306490512293495,0.2308823128442996,0.6426945611039903,0.3658048034095587,0.5622762240911481
kicked_ising,20,KI_1,52,2.6,0.09803581434519462,0.2607438458461854,0.6997431244047647,0.3991571119491609,0.5068538997599723
kicked_ising,20,KI_1,53,2.65,0.11254393181364948,0.2865721453399651,0.7430857040392808,0.4294550764504511,0.4583624234319385
kicked_ising,20,KI_1,54,2.7,0.1308146182551129,0.3201051397510225,0.7923453501401376,0.4587909001656586,0.4038394672844158
kicked_ising,20,KI_1,55,2.75,0.14069249817554236,0.3445312713182813,0.8153801899106499,0.4891322968272879,0.3771146281264712
kicked_ising,20,KI_1,56,2.8,0.1565484443349976,0.3723529296047051,0.8443216442914008,0.5259516189760329,0.3378642375913865
kicked_ising,20,KI_1,57,2.85,0.1749554827960156,0.4086614179626991,0.8742006423198224,0.562243805968014,0.297393531239817
kicked_ising,20,KI_1,58,2.9,0.19127669583054135,0.4396906185710255,0.895533053092973,0.597496593047568,0.265582693314173
kicked_ising,20,KI_1,59,2.95,0.21085622681066846,0.4684252314154265,0.9155965510102212,0.6122022520337895,0.231877980644103
kicked_ising,20,KI_1,60,3.0,0.22557853330647465,0.5063164100152202,0.9309468212291856,0.6467454149154005,0.2093827748328296
kicked_ising,20,KI_1,61,3.05,0.22318283972129643,0.5176352831181612,0.9306467973866932,0.6741931948831322,0.2128887476937358
kicked_ising,20,KI_1,62,3.1,0.20626184051878896,0.48896606148004,0.9165754099395468,0.6418812274294373,0.2393811728236092
kicked_ising,20,KI_1,63,3.15,0.1929756701089453,0.4709657795813639,0.9036456844168383,0.6273859883635587,0.26247343120587
kicked_ising,20,KI_1,64,3.2,0.1833214870920057,0.446965969520499,0.8911051654493171,0.6084401072808407,0.2806385548928076
kicked_ising,20,KI_1,65,3.25,0.17266960159614342,0.4255289876371963,0.8765273698334156,0.5957806090148622,0.3021431174116404
kicked_ising,20,KI_1,66,3.3,0.1643663596265565,0.4111844442781788,0.8657051796993054,0.5671437244629995,0.3200427214588188
kicked_ising,20,KI_1,67,3.35,0.15010360898773076,0.3835737735705565,0.84261593227258,0.5270959382774872,0.3532995728605077
kicked_ising,20,KI_1,68,3.4,0.13203721390621342,0.3478215728758379,0.8054144832860111,0.4943328538848453,0.4004316352761965
kicked_ising,20,KI_1,69,3.45,0.12007549246988243,0.3193128720393845,0.7735388272671526,0.4741366413497344,0.4350475730245034
kicked_ising,20,KI_1,70,3.5,0.11205193437357623,0.3050650695795534,0.7524944003544112,0.4641326752528103,0.4599282297872651
kicked_ising,20,KI_1,71,3.55,0.10653149835700541,0.2958402166268555,0.7370836933818091,0.4527897743860475,0.4778683144301054
kicked_ising,20,KI_1,72,3.6,0.10896918479844893,0.3056898668491066,0.746993544233293,0.4636072789278868,0.4698617238638852
kicked_ising,20,KI_1,73,3.65,0.1252089171330172,0.3308403567463272,0.7873238466430329,0.4915825244967295,0.4198397958525643
kicked_ising,20,KI_1,74,3.7,0.13627448887227558,0.3581826431460771,0.8147343446519139,0.5200467252335296,0.3888417706214281
kicked_ising,20,KI_1,75,3.75,0.14511721920015122,0.371117319260828,0.8303814877283165,0.534321573088053,0.3657241517841867
kicked_ising,20,KI_1,76,3.8,0.15947987061656962,0.3965186832356393,0.8561283821814519,0.5543657035410976,0.3310684171124114
kicked_ising,20,KI_1,77,3.85,0.17354538528052357,0.4281154422801488,0.8781534306664206,0.581926308136466,0.3003145225375258
kicked_ising,20,KI_1,78,3.9,0.19177317527361154,0.4621999994261212,0.900889349073635,0.6233437191596809,0.264670305573512
kicked_ising,20,KI_1,79,3.95,0.19793681382312306,0.4799924446991462,0.907842310729109,0.6528669307092868,0.2536009160337396
kicked_ising,20,KI_1,80,4.0,0.20762293190869135,0.488790568532036,0.9158410638370508,0.6563910489733518,0.2371333829925925
kicked_ising,20,KI_2,0,0.0,1.505610456793019e-15,5.5456032850176166e-14,2.089259578852768e-14,2.1894061372153602e-07,0.9999999999999896
kicked_ising,20,KI_2,1,0.05,0.013196183898138624,0.0427766394953862,0.1596955515475762,0.0646046500255014,0.9125896273171952
kicked_ising,20,KI_2,2,0.1,0.048871999654016646,0.1107361231870683,0.4360230800333572,0.1433086455746998,0.7126571087163643
kicked_ising,20,KI_2,3,0.1499999999999999,0.07925229163079986,0.1369328072772965,0.5456992355973334,0.1737660516851561,0.5773335951886022
kicked_ising,20,KI_2,4,0.2,0.13215327942244143,0.2008480616847808,0.7085316785128594,0.2394030002786269,0.4001096156327386
kicked_ising,20,KI_2,5,0.25,0.12281157369668252,0.2225348461595232,0.711211769625265,0.2835793321950477,0.4268746107658318
kicked_ising,20,KI_2,6,0.2999999999999999,0.16999625488578918,0.2813014103218384,0.8073175945621597,0.3454029026223818,0.3077940933066555
kicked_ising,20,KI_2,7,0.3499999999999999,0.18993355400413395,0.3296209289886861,0.8525993244029024,0.4024005702644468,0.2680668003435362
kicked_ising,20,KI_2,8,0.4,0.24144503953164964,0.3821182350703915,0.8971510093146775,0.4604896160925184,0.18757631855088
kicked_ising,20,KI_2,9,0.45,0.2862342995991667,0.4440582384390816,0.9334498113628112,0.5161904056914357,0.1375146286342678
kicked_ising,20,KI_2,10,0.5,0.30292649970643765,0.4884904015270216,0.9477142204875684,0.5667177676252828,0.1224899256606504
kicked_ising,20,KI_2,11,0.55,0.295594297194345,0.5068413257120039,0.9498860031349774,0.6048292193597624,0.1288761340723103
kicked_ising,20,KI_2,12,0.5999999999999999,0.33726706258828393,0.5621056699837906,0.964736139426066,0.6601081980632499,0.0965439305576105
kicked_ising,20,KI_2,13,0.65,0.38513862773370483,0.6248133278443277,0.9767874464139524,0.7238927275658634,0.069281487827844
kicked_ising,20,KI_2,14,0.6999999999999998,0.39678224333397255,0.6235914833626277,0.9768776954549028,0.7256800289615005,0.0639096486677567
kicked_ising,20,KI_2,15,0.75,0.3776802625463044,0.6350991930393308,0.9764526781772188,0.753861546064162,0.0729573619487016
kicked_ising,20,KI_2,16,0.8,0.3980341400084175,0.6339027944796723,0.977911581424585,0.7350203421740387,0.0633574727683665
kicked_ising,20,KI_2,17,0.8499999999999999,0.40129052450921526,0.6453523362970806,0.9788478684774828,0.7524452408850835,0.0619434159580426
kicked_ising,20,KI_2,18,0.9,0.3675884218549018,0.6060892017145934,0.9720626049090568,0.7148822172201998,0.0782435577400264
kicked_ising,20,KI_2,19,0.95,0.36491854098377047,0.5941318638239028,0.9714030471462104,0.6913155440643883,0.079705030425559
kicked_ising,20,KI_2,20,1.0,0.33249663800698354,0.5594604616877968,0.9648883188800784,0.6462791143393296,0.09978962372095
kicked_ising,20,KI_2,21,1.05,0.3375074162743,0.543440852744185,0.9627271826091732,0.6247057451777791,0.096383221814025
kicked_ising,20,KI_2,22,1.1,0.31836426150767544,0.5077514767143304,0.952982214238833,0.5898101104810186,0.1100596373308394
kicked_ising,20,KI_2,23,1.15,0.29021500137501766,0.4682611352146482,0.9365000219927436,0.5586089265456402,0.133772176734079
kicked_ising,20,KI_2,24,1.2,0.2694022058971633,0.4370617486282897,0.9245535181144134,0.5275921648505437,0.1545320447844746
kicked_ising,20,KI_2,25,1.25,0.24543179469080809,0.4235846908159429,0.9153247105235855,0.5177808835806759,0.1824637848011585
kicked_ising,20,KI_2,26,1.3,0.24681451667083204,0.4143575417764561,0.914535005335484,0.5025715623456846,0.180723351177306
kicked_ising,20,KI_2,27,1.35,0.25584594314453263,0.4328474625486907,0.9242007523025524,0.5237568867517132,0.1697567173203404
kicked_ising,20,KI_2,28,1.4,0.2683432126446461,0.4485645658585817,0.9296760419066594,0.5424013084665643,0.1556705423963274
kicked_ising,20,KI_2,29,1.45,0.2763428938714924,0.4723289478683049,0.9376443256737856,0.5693924472942999,0.147273632414584
kicked_ising,20,KI_2,30,1.5,0.3041842895669469,0.5024163432845916,0.9488319967108276,0.600100626609345,0.1214266591516964
kicked_ising,20,KI_2,31,1.55,0.3259199463086334,0.5401906906432414,0.9591052536682672,0.6385586000697521,0.104443928733886
kicked_ising,20,KI_2,32,1.6,0.34250234170260996,0.5644501388563898,0.9655143086207592,0.6674176027906821,0.0931033302312628
kicked_ising,20,KI_2,33,1.65,0.37140552578304575,0.598138038142078,0.97352334617491,0.6879067207044012,0.0762005247059017
kicked_ising,20,KI_2,34,1.7,0.35504152377972437,0.5837404639904406,0.9696937963465,0.6882247768293126,0.0853529461489571
kicked_ising,20,KI_2,35,1.75,0.3709466747528887,0.5854815635394268,0.970859459350158,0.6882099163894125,0.0764432672820294
kicked_ising,20,KI_2,36,1.8,0.3447702007251611,0.5881686823235219,0.9685740607249028,0.7022881233120292,0.0916512261898045
kicked_ising,20,KI_2,37,1.85,0.36478733638163263,0.6003048779084239,0.9713507334188172,0.7180771391279118,0.0797775504195024
kicked_ising,20,KI_2,38,1.9,0.35296650315866374,0.5903541801643843,0.9690532864563836,0.7090877306907319,0.0865894439690462
kicked_ising,20,KI_2,39,1.95,0.33930459746227004,0.5739521102993314,0.9655493737525356,0.683946010094165,0.0951900127458397
kicked_ising,20,KI_2,40,2.0,0.3453334440990048,0.5742192697810953,0.9676845910721892,0.6731953393290183,0.0912941076953051
kicked_ising,20,KI_2,41,2.05,0.344112069062196,0.555103234850485,0.963709745729282,0.6535256538428929,0.0920702777766475
kicked_ising,20,KI_2,42,2.1,0.3240349886181623,0.5368029253374804,0.9581299095798032,0.6394090621527477,0.1058174977962786
kicked_ising,20,KI_2,43,2.15,0.31016213054310227,0.5209222666497892,0.953486742664929,0.6233357855141259,0.1164981293689511
kicked_ising,20,KI_2,44,2.2,0.2896922929427412,0.4841518926024304,0.9420257612507236,0.5864155737684885,0.1342577309767681
kicked_ising,20,KI_2,45,2.25,0.2857981112739086,0.4652221640189785,0.9369964351499988,0.5609057648157105,0.137931023238333
kicked_ising,20,KI_2,46,2.3,0.2812457447845431,0.457989876645949,0.9332721359844036,0.5472700283259825,0.1423527779644673
kicked_ising,20,KI_2,47,2.35,0.25848419596395666,0.4258066167608379,0.9192642973562184,0.51561824512043,0.1666805927002451
